date,well_name,on_stream_hrs,bhp,downhole_temp,annulus_p,choke_size,whp,wht,cum_oil,cum_form_gas,cum_total_gas,cum_water,oil_day,gas_day,water_day,max_bhp,Reservoir Name,Initial_PSI,Bubble_PSI,Current_PSI,Solution_GOR,Formation_Factor,Reservoir Type,Flow Mechanism,Production Stability,gor_plot,GOR_Trend_Class,watercut,Watercut_Trend_Class,pi,PI_Trend_Class
2014-06-20,19,24.0,3876.0,158.656,0.0,100.0,102.679,89.752,42250.0,41449.0,41449.0,15647.0,519.0,515.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9922928709055877,Combo,0.3005390835579515,Combo,-1.6018518518518519,Flat
2014-06-21,19,24.0,3880.0,158.643,0.0,100.0,102.197,88.1,42768.0,41960.0,41960.0,15875.0,518.0,511.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9864864864864865,Combo,0.30563002680965146,Combo,-1.61875,Flat
2014-06-22,19,24.0,3882.0,158.624,0.0,100.0,102.043,89.278,43284.0,42470.0,42470.0,16097.0,516.0,510.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9883720930232558,Combo,0.3008130081300813,Combo,-1.6226415094339623,Flat
2014-06-23,19,24.0,3877.0,158.609,0.0,100.0,101.866,90.239,43801.0,42983.0,42983.0,16319.0,517.0,513.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9922630560928434,Combo,0.3004059539918809,Combo,-1.6006191950464397,Flat
2014-06-24,19,24.0,3868.0,158.602,0.0,100.0,101.235,90.851,44321.0,43499.0,43499.0,16544.0,520.0,516.0,225.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9923076923076923,Combo,0.30201342281879195,Combo,-1.5662650602409638,Flat
2014-06-25,19,24.0,3866.0,158.587,0.0,100.0,100.979,91.174,44842.0,44014.0,44014.0,16769.0,521.0,515.0,225.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9884836852207294,Combo,0.30160857908847183,Combo,-1.5598802395209581,Flat
2014-06-26,19,24.0,3861.0,158.57,0.0,100.0,100.203,91.182,45370.0,44532.0,44532.0,16995.0,528.0,518.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9810606060606061,Combo,0.29973474801061006,Combo,-1.5575221238938053,Flat
2014-06-27,19,24.0,3857.0,158.556,0.0,100.0,99.406,91.112,45896.0,45051.0,45051.0,17223.0,526.0,519.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9866920152091255,Combo,0.30238726790450926,Combo,-1.533527696793003,Flat
2014-06-28,19,24.0,3858.0,158.542,0.0,100.0,99.339,91.088,46421.0,45568.0,45568.0,17451.0,525.0,517.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9847619047619047,Combo,0.30278884462151395,Combo,-1.5350877192982457,Flat
2014-06-29,19,24.0,3859.0,158.524,0.0,100.0,99.252,90.975,46944.0,46086.0,46086.0,17679.0,523.0,518.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9904397705544933,Combo,0.303595206391478,Combo,-1.533724340175953,Flat
2014-06-30,19,24.0,3859.0,158.52,0.0,100.0,98.686,87.792,47465.0,46603.0,46603.0,17907.0,521.0,517.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9923224568138196,Combo,0.30440587449933243,Combo,-1.5278592375366569,Flat
2014-07-01,19,23.0,3916.0,158.463,0.0,89.2103,106.162,85.107,47950.0,47078.0,47078.0,18128.0,485.0,475.0,221.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.979381443298969,Combo,0.3130311614730878,Combo,-1.7077464788732395,Flat
2014-07-02,19,24.0,3871.0,158.445,0.0,91.1986,100.956,88.18,48457.0,47579.0,47579.0,18360.0,507.0,501.0,232.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9881656804733728,Combo,0.31393775372124494,Combo,-1.541033434650456,Flat
2014-07-03,19,24.0,3853.0,158.445,0.0,97.91667,98.772,90.844,48972.0,48089.0,48089.0,18578.0,515.0,510.0,218.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9902912621359223,Combo,0.29740791268758526,Combo,-1.484149855907781,Flat
2014-07-04,19,24.0,3859.0,158.442,0.0,97.91667,98.818,91.055,49488.0,48601.0,48601.0,18807.0,516.0,512.0,229.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9922480620155039,Combo,0.3073825503355705,Combo,-1.5131964809384164,Flat
2014-07-05,19,24.0,3863.0,158.429,0.0,97.91667,98.902,90.521,50007.0,49114.0,49114.0,19030.0,519.0,513.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9884393063583815,Combo,0.3005390835579515,Combo,-1.540059347181009,Flat
2014-07-06,19,24.0,3863.0,158.417,0.0,97.91667,98.754,90.838,50514.0,49614.0,49614.0,19253.0,507.0,500.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9861932938856016,Combo,0.30547945205479454,Combo,-1.5044510385756678,Flat
2014-07-07,19,24.0,3865.0,158.405,0.0,100.0,98.51,90.262,51013.0,50109.0,50109.0,19473.0,499.0,495.0,220.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9919839679358717,Combo,0.30598052851182195,Combo,-1.48955223880597,Flat
2014-07-08,19,24.0,3865.0,158.379,0.0,100.0,98.693,90.365,51504.0,50595.0,50595.0,19689.0,491.0,486.0,216.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9898167006109979,Combo,0.3055162659123055,Combo,-1.4656716417910447,Flat
2014-07-09,19,24.0,3867.0,158.353,0.0,100.0,98.778,89.468,51998.0,51085.0,51085.0,19906.0,494.0,490.0,217.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9919028340080972,Combo,0.30520393811533053,Combo,-1.4834834834834836,Flat
2014-07-10,19,24.0,3867.0,158.334,0.0,100.0,98.906,90.69,52492.0,51573.0,51573.0,20122.0,494.0,488.0,216.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9878542510121457,Combo,0.30422535211267604,Combo,-1.4834834834834836,Flat
2014-07-11,19,24.0,3867.0,158.317,0.0,100.0,98.775,89.879,52987.0,52061.0,52061.0,20339.0,495.0,488.0,217.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9858585858585859,Combo,0.3047752808988764,Combo,-1.4864864864864864,Flat
2014-07-12,19,24.0,3867.0,158.298,0.0,100.0,98.607,89.27,53482.0,52549.0,52549.0,20556.0,495.0,488.0,217.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9858585858585859,Combo,0.3047752808988764,Combo,-1.4864864864864864,Flat
2014-07-13,19,24.0,3867.0,158.28,0.0,100.0,98.764,90.328,53977.0,53037.0,53037.0,20784.0,495.0,488.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9858585858585859,Combo,0.3153526970954357,Combo,-1.4864864864864864,Flat
2014-07-14,19,24.0,3871.0,158.268,0.0,100.0,98.342,89.698,54468.0,53521.0,53521.0,21014.0,491.0,484.0,230.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9857433808553971,Combo,0.31900138696255204,Combo,-1.4924012158054711,Flat
2014-07-15,19,24.0,3867.0,158.247,0.0,100.0,98.701,91.018,54958.0,54005.0,54005.0,21247.0,490.0,484.0,233.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9877551020408163,Combo,0.32226832641770403,Combo,-1.4714714714714714,Flat
2014-07-16,19,24.0,3866.0,158.246,0.0,100.0,98.712,91.021,55458.0,54490.0,54490.0,21468.0,500.0,485.0,221.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.97,Combo,0.3065187239944521,Combo,-1.4970059880239521,Flat
2014-07-17,19,24.0,3635.0,148.431,0.0,100.0,98.355,90.702,55947.0,54973.0,54973.0,21686.0,489.0,483.0,218.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9877300613496932,Combo,0.30834512022630833,Combo,-0.8654867256637168,Flat
2014-07-18,19,24.0,3868.0,157.858,0.0,100.0,98.22,89.904,56439.0,55460.0,55460.0,21905.0,492.0,487.0,219.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9898373983739838,Combo,0.3080168776371308,Combo,-1.4819277108433735,Flat
2014-07-19,19,24.0,3870.0,157.891,0.0,100.0,98.196,89.079,56931.0,55945.0,55945.0,22126.0,492.0,485.0,221.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9857723577235772,Combo,0.30995792426367463,Combo,-1.490909090909091,Flat
2014-07-20,19,24.0,3869.0,157.923,0.0,100.0,98.085,88.427,57421.0,56428.0,56428.0,22346.0,490.0,483.0,220.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9857142857142858,Combo,0.30985915492957744,Combo,-1.4803625377643506,Flat
2014-07-21,19,24.0,3870.0,157.92,0.0,100.0,98.278,89.813,57925.0,56926.0,56926.0,22574.0,504.0,498.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9880952380952381,Combo,0.3114754098360656,Combo,-1.5272727272727273,Flat
2014-07-22,19,24.0,3872.0,157.858,0.0,100.0,98.185,91.204,58426.0,57421.0,57421.0,22802.0,501.0,495.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9880239520958084,Combo,0.31275720164609055,Combo,-1.5274390243902438,Flat
2014-07-23,19,24.0,3878.0,157.792,0.0,97.91667,97.784,91.425,58924.0,57913.0,57913.0,23030.0,498.0,492.0,228.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9879518072289156,Combo,0.3140495867768595,Combo,-1.546583850931677,Flat
2014-07-24,19,24.0,3887.0,158.081,0.0,100.0,97.162,92.078,59417.0,58400.0,58400.0,23256.0,493.0,487.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9878296146044625,Combo,0.3143254520166898,Combo,-1.5750798722044728,Flat
2014-07-25,19,24.0,3872.0,158.056,0.0,100.0,98.212,91.047,59916.0,58893.0,58893.0,23486.0,499.0,493.0,230.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9879759519038076,Combo,0.31550068587105623,Combo,-1.521341463414634,Flat
2014-07-26,19,24.0,3872.0,158.037,0.0,97.91667,98.137,91.054,60418.0,59390.0,59390.0,23713.0,502.0,497.0,227.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9900398406374502,Combo,0.3113854595336077,Combo,-1.5304878048780488,Flat
2014-07-27,19,24.0,3884.0,158.036,0.0,100.0,96.961,91.374,60909.0,59875.0,59875.0,23939.0,491.0,485.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9877800407331976,Combo,0.31520223152022314,Combo,-1.5537974683544304,Flat
2014-07-28,19,24.0,3882.0,158.015,0.0,100.0,97.076,91.415,61400.0,60361.0,60361.0,24166.0,491.0,486.0,227.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9898167006109979,Combo,0.3161559888579387,Combo,-1.5440251572327044,Flat
2014-07-29,19,24.0,3891.0,157.991,0.0,100.0,96.42,91.952,61886.0,60843.0,60843.0,24392.0,486.0,482.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9917695473251029,Combo,0.31741573033707865,Combo,-1.5728155339805825,Flat
2014-07-30,19,24.0,3892.0,157.97,0.0,100.0,96.361,91.992,62374.0,61326.0,61326.0,24618.0,488.0,483.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9897540983606558,Combo,0.3165266106442577,Combo,-1.5844155844155845,Flat
2014-07-31,19,24.0,3892.0,157.95,0.0,100.0,96.361,92.258,62859.0,61806.0,61806.0,24844.0,485.0,480.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9896907216494846,Combo,0.3178621659634318,Combo,-1.5746753246753247,Flat
2014-08-01,19,24.0,3888.0,157.932,0.0,100.0,96.532,91.704,63346.0,62288.0,62288.0,25070.0,487.0,482.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9897330595482546,Combo,0.3169705469845722,Combo,-1.560897435897436,Flat
2014-08-02,19,24.0,3870.0,157.915,0.0,100.0,97.831,90.839,63840.0,62778.0,62778.0,25300.0,494.0,490.0,230.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9919028340080972,Combo,0.31767955801104975,Combo,-1.496969696969697,Flat
2014-08-03,19,24.0,3870.0,157.902,0.0,100.0,97.63,89.91,64334.0,63266.0,63266.0,25529.0,494.0,488.0,229.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9878542510121457,Combo,0.31673582295988933,Combo,-1.496969696969697,Flat
2014-08-04,19,24.0,3878.0,157.885,0.0,100.0,96.698,89.772,64820.0,63750.0,63750.0,25755.0,486.0,484.0,226.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9958847736625515,Combo,0.31741573033707865,Combo,-1.5093167701863355,Flat
2014-08-05,19,22.5,3930.0,157.69,0.0,77.89994,109.18,88.764,65216.0,64133.0,64133.0,25967.0,396.0,383.0,212.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9671717171717171,Combo,0.34868421052631576,Combo,-1.4666666666666666,Flat
2014-08-06,19,24.0,3851.0,157.747,0.0,98.99007,96.629,90.267,65682.0,64592.0,64592.0,26189.0,466.0,459.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9849785407725322,Combo,0.3226744186046512,Combo,-1.335243553008596,Flat
2014-08-07,19,24.0,3839.0,157.745,0.0,100.0,96.416,90.861,66146.0,65053.0,65053.0,26406.0,464.0,461.0,217.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9935344827586207,Combo,0.3186490455212922,Combo,-1.2853185595567866,Flat
2014-08-08,19,24.0,3820.0,157.704,0.0,97.32861,96.736,89.409,66609.0,65517.0,65517.0,26629.0,463.0,464.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0021598272138228,Combo,0.3250728862973761,Combo,-1.2184210526315788,Flat
2014-08-09,19,24.0,3816.0,157.667,0.0,98.3182,96.644,89.978,67084.0,65987.0,65987.0,26848.0,475.0,470.0,219.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9894736842105263,Combo,0.31556195965417866,Combo,-1.2369791666666667,Flat
2014-08-10,19,24.0,3810.0,157.65,0.0,100.0,96.3,89.06,67557.0,66456.0,66456.0,27077.0,473.0,469.0,229.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9915433403805497,Combo,0.3262108262108262,Combo,-1.2128205128205127,Flat
2014-08-11,19,24.0,3812.0,157.627,0.0,100.0,95.756,85.819,68023.0,66919.0,66919.0,27292.0,466.0,463.0,215.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9935622317596566,Combo,0.315712187958884,Combo,-1.2010309278350515,Flat
2014-08-12,19,24.0,3813.0,157.518,0.0,100.0,97.138,86.422,68492.0,67383.0,67383.0,27519.0,469.0,464.0,227.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9893390191897654,Combo,0.3261494252873563,Combo,-1.2118863049095607,Flat
2014-08-13,19,24.0,3802.0,157.525,0.0,100.0,96.524,87.062,68986.0,67880.0,67880.0,27728.0,494.0,497.0,209.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0060728744939271,Combo,0.2972972972972973,Combo,-1.2412060301507537,Flat
2014-08-14,19,24.0,3807.0,157.541,0.0,100.0,95.843,86.066,69478.0,68378.0,68378.0,27928.0,492.0,498.0,200.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0121951219512195,Combo,0.28901734104046245,Combo,-1.251908396946565,Flat
2014-08-15,19,24.0,3807.0,157.547,0.0,100.0,96.036,85.818,69971.0,68875.0,68875.0,28130.0,493.0,497.0,202.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0081135902636917,Combo,0.2906474820143885,Combo,-1.2544529262086515,Flat
2014-08-16,19,24.0,3809.0,157.547,0.0,100.0,96.306,87.217,70464.0,69372.0,69372.0,28344.0,493.0,497.0,214.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0081135902636917,Combo,0.3026874115983027,Combo,-1.2608695652173914,Flat
2014-08-17,19,24.0,3819.0,157.544,0.0,100.0,96.455,87.41,70957.0,69869.0,69869.0,28551.0,493.0,497.0,207.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0081135902636917,Combo,0.2957142857142857,Combo,-1.2939632545931758,Flat
2014-08-18,19,24.0,3833.0,157.543,0.0,100.0,97.1,85.815,71462.0,70379.0,70379.0,28768.0,505.0,510.0,217.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.00990099009901,Combo,0.30055401662049863,Combo,-1.3760217983651226,Flat
2014-08-19,19,24.0,3842.0,157.543,0.0,100.0,96.807,85.222,71968.0,70890.0,70890.0,28987.0,506.0,511.0,219.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0098814229249011,Combo,0.3020689655172414,Combo,-1.4134078212290502,Flat
2014-08-20,19,24.0,3856.0,157.552,0.0,100.0,96.742,88.162,72470.0,71397.0,71397.0,29209.0,502.0,507.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0099601593625498,Combo,0.30662983425414364,Combo,-1.4593023255813953,Flat
2014-08-21,19,24.0,3861.0,157.533,0.0,100.0,96.718,88.578,72970.0,71896.0,71896.0,29431.0,500.0,499.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.998,Combo,0.3074792243767313,Combo,-1.4749262536873156,Flat
2014-08-22,19,24.0,3876.0,157.508,0.0,100.0,95.943,90.815,73467.0,72388.0,72388.0,29652.0,497.0,492.0,221.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9899396378269618,Combo,0.30779944289693595,Combo,-1.5339506172839505,Flat
2014-08-23,19,24.0,3885.0,157.473,0.0,100.0,95.491,91.676,73961.0,72877.0,72877.0,29872.0,494.0,489.0,220.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9898785425101214,Combo,0.3081232492997199,Combo,-1.5682539682539682,Flat
2014-08-24,19,24.0,3887.0,157.447,0.0,100.0,95.564,91.92,74453.0,73365.0,73365.0,30094.0,492.0,488.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.991869918699187,Combo,0.31092436974789917,Combo,-1.571884984025559,Flat
2014-08-25,19,24.0,3889.0,157.427,0.0,100.0,95.479,91.517,74947.0,73855.0,73855.0,30317.0,494.0,490.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9919028340080972,Combo,0.3110181311018131,Combo,-1.5884244372990353,Flat
2014-08-26,19,24.0,3891.0,157.407,0.0,100.0,95.262,90.285,75437.0,74341.0,74341.0,30540.0,490.0,486.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9918367346938776,Combo,0.3127629733520337,Combo,-1.5857605177993528,Flat
2014-08-27,19,24.0,3893.0,157.387,0.0,100.0,95.48,91.796,75924.0,74825.0,74825.0,30762.0,487.0,484.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9938398357289527,Combo,0.3131170662905501,Combo,-1.5863192182410424,Flat
2014-08-28,19,24.0,3894.0,157.366,0.0,100.0,95.373,91.64,76414.0,75311.0,75311.0,30987.0,490.0,486.0,225.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9918367346938776,Combo,0.3146853146853147,Combo,-1.6013071895424837,Flat
2014-08-29,19,24.0,3894.0,157.347,0.0,100.0,95.295,91.58,76899.0,75793.0,75793.0,31211.0,485.0,482.0,224.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9938144329896907,Combo,0.3159379407616361,Combo,-1.5849673202614378,Flat
2014-08-30,19,24.0,3893.0,157.324,0.0,100.0,95.091,90.953,77385.0,76271.0,76271.0,31435.0,486.0,478.0,224.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9835390946502057,Combo,0.3154929577464789,Combo,-1.5830618892508144,Flat
2014-08-31,19,24.0,3890.0,157.299,0.0,100.0,94.834,89.898,77869.0,76751.0,76751.0,31657.0,484.0,480.0,222.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9917355371900827,Combo,0.31444759206798867,Combo,-1.5612903225806452,Flat
2014-09-01,19,24.0,3891.0,157.281,0.0,100.0,94.776,89.384,78349.0,77237.0,77237.0,31882.0,480.0,486.0,225.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0125,Combo,0.3191489361702128,Combo,-1.5533980582524272,Flat
2014-09-02,19,24.0,3890.0,157.261,0.0,100.0,94.848,90.776,78828.0,77718.0,77718.0,32105.0,479.0,481.0,223.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0041753653444676,Combo,0.3176638176638177,Combo,-1.5451612903225806,Flat
2014-09-03,19,24.0,3891.0,157.245,0.0,100.0,94.862,90.979,79311.0,78200.0,78200.0,32329.0,483.0,482.0,224.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9979296066252588,Combo,0.31683168316831684,Combo,-1.5631067961165048,Flat
2014-09-04,19,24.0,3892.0,157.229,0.0,97.91667,94.87,90.819,79786.0,78672.0,78672.0,32575.0,475.0,472.0,246.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9936842105263158,Combo,0.34119278779472956,Combo,-1.5422077922077921,Flat
2014-09-05,19,24.0,3892.0,157.211,0.0,100.0,94.881,91.388,80263.0,79145.0,79145.0,32821.0,477.0,473.0,246.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9916142557651991,Combo,0.34024896265560167,Combo,-1.5487012987012987,Flat
2014-09-06,19,24.0,3883.0,157.2,0.0,100.0,95.614,90.113,80739.0,79621.0,79621.0,33067.0,476.0,476.0,246.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0,Combo,0.3407202216066482,Combo,-1.501577287066246,Flat
2014-09-07,19,24.0,3883.0,157.185,0.0,90.0,95.699,90.368,81215.0,80095.0,80095.0,33324.0,476.0,474.0,257.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9957983193277311,Combo,0.3506139154160982,Combo,-1.501577287066246,Flat
2014-09-08,19,24.0,3884.0,157.161,0.0,85.91093,97.38,87.035,81684.0,80563.0,80563.0,33577.0,469.0,468.0,253.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.997867803837953,Combo,0.35041551246537395,Combo,-1.4841772151898733,Flat
2014-09-09,19,24.0,3891.0,157.144,0.0,82.95215,97.063,86.24,82148.0,81029.0,81029.0,33829.0,464.0,466.0,252.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0043103448275863,Combo,0.35195530726256985,Combo,-1.5016181229773462,Flat
2014-09-10,19,24.0,3889.0,157.079,0.0,74.91494,98.9,90.063,82577.0,81456.0,81456.0,34076.0,429.0,427.0,247.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9953379953379954,Combo,0.36538461538461536,Combo,-1.3794212218649518,Flat
2014-09-11,19,24.0,3886.0,157.074,0.0,75.55728,98.751,90.169,83018.0,81895.0,81895.0,34325.0,441.0,439.0,249.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9954648526077098,Combo,0.36086956521739133,Combo,-1.4044585987261147,Flat
2014-09-12,19,24.0,3886.0,157.057,0.0,73.9816,98.634,88.807,83456.0,82332.0,82332.0,34574.0,438.0,437.0,249.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.997716894977169,Combo,0.3624454148471616,Combo,-1.394904458598726,Flat
2014-09-13,19,24.0,3892.0,157.037,0.0,70.5843,99.542,89.209,83888.0,82765.0,82765.0,34815.0,432.0,433.0,241.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0023148148148149,Combo,0.35809806835066865,Combo,-1.4025974025974026,Flat
2014-09-14,19,24.0,3899.0,157.009,0.0,65.53599,100.712,90.208,84343.0,83218.0,83218.0,35065.0,455.0,453.0,250.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,0.9956043956043956,Combo,0.3546099290780142,Combo,-1.5116279069767442,Flat
2014-09-15,19,24.0,3905.0,156.985,0.0,64.26485,101.335,89.834,84804.0,83679.0,83679.0,35313.0,461.0,461.0,248.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0,Combo,0.34978843441466856,Combo,-1.5627118644067797,Flat
2014-09-16,19,24.0,3908.0,156.97,0.0,63.93457,101.66,90.651,85264.0,84141.0,84141.0,35568.0,460.0,462.0,255.0,4036.0,JANI,4500.0,4300.0,4200.0,1000.0,1.3,Undersat,NF,Steady,1.0043478260869565,Combo,0.35664335664335667,Combo,-1.5753424657534247,Flat
